0,03931252,0,5484705,0,5195438;0,01531525,0,4504537,0,4835718;0,0,3477061,0,4573894;0,000111563,0,2437535,0,4314865;0,02208777,0,1389003,0,4315755;0,07593427,0,07548343,0,4990737;0,1638259,0,08222681,0,5599566;0,2554238,0,08988649,0,6149865;0,3566404,0,09642252,0,6494774;0,4632531,0,09872798,0,6597519;0,5683361,0,09469367,0,6392965;0,6665222,0,08681099,0,5971719;0,7536586,0,07477489,0,5360201;0,8221151,0,06226686,0,4545684;0,8718837,0,04942542,0,3605719;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,03207296,0,5246757,0,4413984;0,006680485,0,4148677,0,3941474;0,0,2972309,0,3617101;0,01101798,0,1776503,0,3390316;0,04791968,0,07504526,0,3942193;0,108665,0,1075794,0,4951488;0,1848836,0,1616534,0,5739012;0,2805361,0,1994484,0,6399116;0,3985491,0,2105373,0,6696637;0,5205589,0,2065004,0,6753675;0,6403725,0,1908249,0,6570868;0,7482588,0,1685398,0,6041797;0,8426647,0,1437199,0,5306493;0,9128618,0,1168176,0,4342965;0,9545094,0,0873362,0,323249;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,03592308,0,6279661,0,49058;0,004286005,0,5137652,0,476779;0,0,3985866,0,445977;0,004613564,0,2813398,0,4244098;0,02234542,0,163888,0,4355391;0,09991608,0,1068283,0,5059679;0,1920308,0,09825874,0,5812983;0,3001539,0,1009476,0,6316509;0,417167,0,1061376,0,6543278;0,5364404,0,1079955,0,6524225;0,6492571,0,1011396,0,6142305;0,7500078,0,0866886,0,5519915;0,8323899,0,07053398,0,4672245;0,8858598,0,05458993,0,3617732;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,04460197,0,7512672,0,4749911;0,01855759,0,6454486,0,4421252;0,0,5352115,0,4206902;0,007008255,0,4219782,0,4114629;0,02351786,0,3095211,0,417536;0,086847,0,2324439,0,4723501;0,1751976,0,2021423,0,5374042;0,2726105,0,189198,0,594843;0,3803659,0,1815174,0,6307018;0,4931707,0,1699594,0,6405779;0,6038699,0,1501302,0,6230119;0,7064641,0,1255549,0,580274;0,7962688,0,09881569,0,5156506;0,8684153,0,07406765,0,4311611;0,9138293,0,05074904,0,3294269;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,006475091,0,8097025,0,5109389;0,00220201,0,705924,0,4661004;0,0,5995249,0,4277193;0,006045223,0,4879249,0,4101802;0,03188584,0,3784115,0,4219183;0,08404357,0,2949819,0,4777556;0,1700065,0,2633727,0,5441632;0,267478,0,2363869,0,5948565;0,373656,0,2055033,0,6187552;0,4796081,0,1658865,0,6169081;0,5833291,0,1239513,0,6001119;0,6799468,0,08351868,0,5573458;0,7667987,0,05265438,0,4917493;0,8375587,0,03158992,0,4060287;0,8881259,0,01727238,0,3058454;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,007083028,0,790149,0,6224995;0,006965312,0,6858005,0,5323479;0,0,5639712,0,4681214;0,003171357,0,4312593,0,4307923;0,01303524,0,2937201,0,432056;0,04822088,0,1780356,0,4983507;0,1321343,0,1450525,0,6026895;0,2417473,0,159024,0,6851863;0,3665439,0,1596221,0,7438496;0,5029684,0,1469974,0,7594988;0,6359664,0,1201745,0,734841;0,7597236,0,09119453,0,6813595;0,8671947,0,06115069,0,6003456;0,942807,0,03220225,0,4887181;0,9910901,0,009039138,0,3616427;1,0,0,2243298;0,9776728,0,002252618,0;0,9776728,0,002252618,0;0,9776728,0,002252618,0;0,9776728,0,002252618,0;Fire
0,0,3162337,0,4135003;0,02788081,0,2307684,0,3942223;0,08640825,0,181163,0,4448891;0,1400032,0,1849522,0,5194982;0,2110634,0,1861911,0,5778264;0,2910782,0,1803089,0,6227299;0,3750156,0,1695007,0,6586601;0,464231,0,1520963,0,6724795;0,5541733,0,1331801,0,670059;0,6426013,0,1151791,0,6524598;0,7237584,0,09574236,0,6138718;0,79482,0,07981005,0,5577497;0,8568453,0,06500988,0,4915145;0,9086266,0,05038757,0,4169614;0,9445901,0,03825073,0,3332201;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,09601436,0,8410372,0,8438768;0,04071099,0,7175349,0,788143;0,009492689,0,580152,0,7485335;0,0,4345832,0,7368218;0,05342533,0,3020155,0,7682721;0,1699721,0,2769613,0,8531643;0,2999789,0,2598701,0,9181541;0,4420952,0,2354771,0,9431645;0,5842848,0,2025233,0,9325005;0,716969,0,1689053,0,8807095;0,8294149,0,1357931,0,7930907;0,9218602,0,1045503,0,684025;0,9876549,0,07756171,0,5561179;1,0,0609724,0,4112388;0,902038,0,0;0,902038,0,0;0,902038,0,0;0,902038,0,0;0,902038,0,0;0,902038,0,0;Fire
0,1812675,0,9470575,0,663126;0,09322184,0,810066,0,6525584;0,03332758,0,6711869,0,591275;0,0,519299,0,5417807;0,008780111,0,3567368,0,530518;0,06311578,0,2241281,0,6085752;0,1746242,0,1706683,0,7150566;0,3141799,0,1342536,0,7914016;0,4708796,0,102605,0,8241727;0,6289192,0,07315376,0,7961293;0,7751186,0,04513954,0,7292613;0,9015506,0,02221281,0,6286644;0,9763621,0,01061622,0,4840991;1,0,0,3229814;0,9994485,0,03774703,0;0,9994485,0,03774703,0;0,9994485,0,03774703,0;0,9994485,0,03774703,0;0,9994485,0,03774703,0;0,9994485,0,03774703,0;Fire
0,1314533,0,7264686,0,5911902;0,06378739,0,6284784,0,5635077;0,01629143,0,523796,0,5218808;0,0,4082384,0,4854378;0,007638077,0,2863289,0,4802579;0,06727244,0,19211,0,5303938;0,1571248,0,1320356,0,5875314;0,2643776,0,09172777,0,6301831;0,3822268,0,06324548,0,6459112;0,5024038,0,04169586,0,6395726;0,6167927,0,03337282,0,5972292;0,7216743,0,03072688,0,5344602;0,8036535,0,02878986,0,443781;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,1379633,0,8281982,0,5841283;0,07468338,0,7155406,0,5242489;0,02255833,0,5995673,0,4601023;0,0,4684383,0,409329;0,003017256,0,3316143,0,3699371;0,03590082,0,1939489,0,3857015;0,09109268,0,09940351,0,4767875;0,1750568,0,0770711,0,5896277;0,2862849,0,05914529,0,6767402;0,4195173,0,04522262,0,7250818;0,5614797,0,03460941,0,7211244;0,6958535,0,02117049,0,6759061;0,8075851,0,009283855,0,5884053;0,8977357,0,001892031,0,478406;0,9482823,0,0,3452779;1,0,01207004,0;1,0,01207004,0;1,0,01207004,0;1,0,01207004,0;1,0,01207004,0;Fire
0,08125769,0,7990466,0,4847418;0,03504009,0,6765873,0,4599245;0,01207999,0,5511249,0,4214503;0,0,419767,0,4028106;0,03967344,0,292906,0,4117854;0,1192891,0,1987988,0,4623166;0,223662,0,1544303,0,5322165;0,3392439,0,1250867,0,5916137;0,4661781,0,1049733,0,6267051;0,5985634,0,09067798,0,6224605;0,7229431,0,07800298,0,5764466;0,8341612,0,0651103,0,5042485;0,9251028,0,05220291,0,4077535;0,9795921,0,04144286,0,2866611;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,1422329,0,8554205,0,4113726;0,08441085,0,7406614,0,4059129;0,04082213,0,6253929,0,3690885;0,01298372,0,5046581,0,3345777;0,0,3774215,0,3209718;0,01252612,0,2540541,0,355125;0,09505568,0,1903309,0,4304315;0,200133,0,1565268,0,4964535;0,3217786,0,13331,0,5311835;0,4485361,0,1175075,0,546205;0,5734249,0,1091697,0,5166055;0,6857849,0,1021528,0,4544055;0,7734519,0,08869778,0,3612589;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,04073031,0,7217115,0,4038361;0,02161403,0,6094513,0,3278016;0,0,4795673,0,2902251;0,008111496,0,3445858,0,2687025;0,06116325,0,2235089,0,3044086;0,1491037,0,1569059,0,385523;0,2521004,0,1261333,0,4703389;0,3672201,0,1062894,0,5417722;0,4950889,0,09262183,0,5888019;0,6314027,0,07967948,0,5885981;0,7610027,0,06583425,0,5466317;0,8729815,0,05328075,0,4688359;0,9448457,0,03533751,0,3536727;0,9851163,0,01789638,0,2239687;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,1935751,0,8934255,0,465147;0,126156,0,7958361,0,415492;0,06457313,0,6920511,0,3710979;0,01919709,0,5792892,0,3291407;0,0,4558532,0,2986503;0,004342583,0,3274065,0,3027993;0,06131569,0,2374034,0,3748281;0,1509465,0,1882008,0,4528027;0,2620818,0,1544106,0,5079553;0,3857709,0,1256687,0,5281927;0,511201,0,09957574,0,5171899;0,6307381,0,07312555,0,4778717;0,7364296,0,05088281,0,4080921;0,8181984,0,03938286,0,309521;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,08686041,0,7448255,0,4446764;0,04373266,0,6635648,0,3803367;0,01351592,0,5666854,0,3323343;0,0,4552525,0,3306166;0,01503276,0,35409,0,3769098;0,07180626,0,2754215,0,4333983;0,1507372,0,2201326,0,4909828;0,2491901,0,1803412,0,5274051;0,3542874,0,1445777,0,5440916;0,4628464,0,1168172,0,5372201;0,5678632,0,09629829,0,5032588;0,6657067,0,08143213,0,4502629;0,7506789,0,06819677,0,3781001;0,8146083,0,0535442,0,2869889;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,006237488,0,6855341,0,3400643;0,0,5633665,0,3306203;0,009170966,0,4494308,0,2860381;0,03834331,0,3318916,0,2663783;0,08241693,0,2183627,0,2812674;0,1702822,0,1534444,0,3371092;0,2767908,0,1366364,0,3956448;0,3924179,0,1360235,0,436669;0,5147556,0,134858,0,4458956;0,6355684,0,1282021,0,4255743;0,7469651,0,1167441,0,3754494;0,8422948,0,1041818,0,299243;0,9055877,0,0888902,0,1952566;0,9393235,0,07219266,0,07848296;1,0,0;0,9620568,0,03518055,0,09031095;0,9620568,0,03518055,0,09031095;0,9620568,0,03518055,0,09031095;0,9620568,0,03518055,0,09031095;0,9620568,0,03518055,0,09031095;Fire
0,05938989,0,68642,0,3836647;0,01994448,0,5779623,0,4003753;0,0,4666165,0,3720458;0,0007647864,0,3525563,0,3477991;0,0141447,0,2408885,0,378613;0,0654653,0,157429,0,4418501;0,146148,0,1194061,0,5169685;0,2495951,0,09881768,0,5666984;0,3612565,0,08003306,0,5945747;0,4764586,0,06230969,0,5981252;0,5893094,0,04617364,0,5735786;0,6965933,0,03270044,0,5299108;0,7877539,0,02351919,0,4577743;0,8537074,0,0177091,0,3617816;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
0,1035001,0,7816955,0,2691521;0,0468747,0,6773278,0,2591079;0,0163561,0,5652477,0,2325253;0,001769127,0,4483735,0,2144253;0,0,3301641,0,2293706;0,02439189,0,2258835,0,2816254;0,09583195,0,1663584,0,3561442;0,1903561,0,1406268,0,4239897;0,2992911,0,1275505,0,4704886;0,416452,0,1164449,0,4891956;0,5348572,0,1059592,0,4808155;0,6498395,0,09507632,0,4514796;0,7542025,0,08336163,0,3951671;0,8401327,0,06865842,0,3139282;0,8997151,0,05047062,0,2123452;1,0,0;1,0,0;1,0,0;1,0,0;1,0,0;Fire
