0,0,1803084,0,2687661;0,007207785,0,1025745,0,2396189;0,01940677,0,03993847,0,1860279;0,03296075,0,0,114158;0,0653559,0,02383998,0,04117661;0,08779222,0,09417979,0,00253733;0,09949202,0,1766465,0;0,109882,0,257938,0,01509309;0,1121732,0,3393813,0,03258047;0,1117161,0,4224272,0,03945313;0,1039697,0,5053321,0,03615857;0,09135514,0,5875338,0,04143406;0,0794544,0,6690044,0,05427965;0,07452922,0,7497329,0,07434785;0,07860117,0,8303609,0,09500242;0,04075958,1,0,1016352;0,04075958,1,0,1016352;0,04075958,1,0,1016352;0,04075958,1,0,1016352;0,04075958,1,0,1016352;Lightning
0,0,09452628,0,223005;2,453041E-05,0,04120705,0,173174;0,002578457,0,004608396,0,110086;0,01906516,0,0,03914225;0,0492924,0,05366816,0;0,06134284,0,1255879,0,002900684;0,06134059,0,1964926,0,02018048;0,06253584,0,2665011,0,04075865;0,06185808,0,3368564,0,06014253;0,05990784,0,4086617,0,07303722;0,05485992,0,4810583,0,08073901;0,04486526,0,5526214,0,0909812;0,03868532,0,6245217,0,1018546;0,03484374,0,6960991,0,1155657;0,0354547,0,76851,0,1246403;0,02848861,0,8411559,0,124288;0,02838149,1,0,1287996;0,02838149,1,0,1287996;0,02838149,1,0,1287996;0,02838149,1,0,1287996;Lightning
0,0,07791272,0,2043445;0,01062591,0,02350573,0,1541723;0,02648279,0,0,08498908;0,06655834,0,02538763,0,02719897;0,09622179,0,0884001,0;0,1106268,0,1617055,0,003015797;0,1181812,0,2350467,0,01543655;0,1214445,0,3080966,0,03103593;0,1193827,0,381669,0,0441942;0,120874,0,4562042,0,0498995;0,1082392,0,5298569,0,05233305;0,09426703,0,6031349,0,05737235;0,078517,0,674238,0,0743002;0,07247957,0,7471508,0,08971287;0,07515342,0,8213696,0,09835622;0,03938599,1,0,1073631;0,03938599,1,0,1073631;0,03938599,1,0,1073631;0,03938599,1,0,1073631;0,03938599,1,0,1073631;Lightning
0,0,1548452,0,2378148;0,01362867,0,08041101,0,2183438;0,0311925,0,02536752,0,1657411;0,04639276,0,0,09341719;0,07547662,0,03097525,0,027843;0,100827,0,0994401,0;0,1285972,0,1723348,0,004525879;0,149807,0,2450514,0,02370269;0,1669821,0,3189638,0,04233837;0,1739922,0,3955334,0,05624043;0,1718199,0,4728288,0,06746577;0,160419,0,5495326,0,07705027;0,1452949,0,6254598,0,08761647;0,1260169,0,7002533,0,09943148;0,1179809,0,7776719,0,1062946;0,1104686,0,855219,0,1003519;0,08910885,1,0,08409081;0,08910885,1,0,08409081;0,08910885,1,0,08409081;0,08910885,1,0,08409081;Lightning
0,0,07463958,0,2002873;0,006899366,0,02613896,0,147909;0,01311986,0,0,081415;0,03067065,0,02477207,0,01644032;0,05278272,0,09098508,0;0,05913264,0,1613972,0,01205013;0,06874023,0,2284635,0,03557013;0,08207508,0,2943704,0,06050717;0,08838192,0,3638995,0,07691833;0,09339765,0,4347154,0,08708419;0,09240302,0,5062709,0,09179567;0,08496817,0,5775502,0,09451413;0,0800185,0,6490523,0,09703293;0,07230139,0,720315,0,09936984;0,06541742,0,7915982,0,09553355;0,04848661,0,8611983,0,09198837;0,01747868,1,0,07595878;0,01747868,1,0,07595878;0,01747868,1,0,07595878;0,01747868,1,0,07595878;Lightning
0,02296758,0,02832474,0,1661937;0,04401694,0,002305468,0,1054213;0,06840265,0,0,04051079;0,1034646,0,04407825,0;0,1224724,0,1097354,0,01188256;0,1299781,0,1702876,0,04490462;0,1348626,0,2289878,0,0815622;0,1415171,0,2893102,0,115182;0,1501975,0,3530366,0,1412003;0,1432781,0,4208114,0,1543174;0,1312045,0,4889565,0,1591989;0,1144885,0,556291,0,1592164;0,09563212,0,6230577,0,1592741;0,07995535,0,6906406,0,1596635;0,0660207,0,75859,0,1582376;0,05048692,0,8249099,0,1450561;0,1,0,1088458;0,1,0,1088458;0,1,0,1088458;0,1,0,1088458;Lightning
0,09392322,0,1775869,0,263269;0,1007714,0,1061002,0,2092248;0,1140522,0,04539439,0,1442907;0,1412723,0,0,07165167;0,1873665,0,02862494,0;0,1845791,0,1095876,0,0389268;0,1793724,0,1890497,0,08060031;0,1776828,0,2734339,0,1114947;0,1654247,0,3619054,0,1215228;0,1426793,0,4488434,0,119962;0,1152176,0,5341633,0,1132988;0,0886656,0,6200188,0,1146506;0,07052249,0,7079636,0,1184667;0,05782586,0,7969331,0,1173471;0,02808577,0,8796709,0,09869196;0,1,0,07049792;0,1,0,07049792;0,1,0,07049792;0,1,0,07049792;0,1,0,07049792;Lightning
0,0747171,0,1172957,0,177115;0,1006448,0,05144658,0,1484143;0,124667,0,001113723,0,09624514;0,1563627,0,0,0267741;0,1874907,0,06439159,0;0,2114459,0,1367928,0,004037822;0,2180388,0,2087871,0,02864332;0,2172078,0,2824493,0,04877478;0,2092514,0,3577863,0,05842424;0,1901069,0,4317096,0,05938209;0,1668413,0,5044469,0,0590786;0,1448028,0,5775002,0,06217656;0,124287,0,6507487,0,06894694;0,105885,0,7247493,0,07311505;0,1,0,0714748;0,1,0,0714748;0,1,0,0714748;0,1,0,0714748;0,1,0,0714748;0,1,0,0714748;Lightning
0,04377802,0,1168477,0,1958904;0,05602242,0,04908468,0,1672539;0,08419339,0,0,1186854;0,1057986,0,004846191,0,04747062;0,1319152,0,05710667,0,001117935;0,1417715,0,1310216,0;0,1476474,0,2051056,0,006232324;0,1436609,0,2775132,0,02364097;0,1383177,0,3506189,0,03738146;0,1318464,0,4244797,0,04541358;0,1257418,0,4988067,0,04560366;0,1090005,0,5714223,0,04268752;0,08348402,0,6414807,0,0410927;0,0552101,0,7104469,0,04355557;0,03372831,0,7813706,0,05193164;0,01979064,0,8529997,0,06732097;0,007753586,0,9254736,0,08014423;0,1,0,06692857;0,1,0,06692857;0,1,0,06692857;Lightning
0,03264746,0,1180648,0,1877296;0,05693159,0,05080121,0,1637243;0,08199228,0,01008994,0,1053725;0,09302358,0,0,0314342;0,1122647,0,06581826,0;0,1245752,0,1400814,0,004879666;0,1358422,0,2138211,0,01609907;0,1424931,0,2878712,0,02885556;0,141434,0,3631301,0,03388979;0,1290553,0,4374517,0,03022189;0,1081681,0,5092339,0,02015147;0,08413801,0,5805203,0,01456873;0,0656021,0,65352,0,01034631;0,05163153,0,7274718,0,01547697;0,04447965,0,8024912,0,01884266;0,1,0,02061814;0,1,0,02061814;0,1,0,02061814;0,1,0,02061814;0,1,0,02061814;Lightning
0,02847351,0,2671809,0,2107786;0,02640499,0,1815913,0,2132203;0,04352501,0,1027073,0,1845841;0,05923662,0,03651526,0,1325498;0,07743907,0,0,05724299;0,1204147,0,04703349,0;0,1245267,0,1295924,0,02242615;0,1244845,0,2109366,0,049239;0,1234498,0,292449,0,07551564;0,1201052,0,3760901,0,0936481;0,1072468,0,4605113,0,1002457;0,0862937,0,5432805,0,09346043;0,06015562,0,6244407,0,0853584;0,04285187,0,7083071,0,08367809;0,03279763,0,7933351,0,08145484;0,02796926,0,877211,0,06480111;0,1,0,0362874;0,1,0,0362874;0,1,0,0362874;0,1,0,0362874;Lightning
0,02064112,0,1194608,0,1791567;0,04867082,0,05435775,0,1512947;0,05803006,0,0,09877808;0,0823351,0,003590603,0,02668972;0,115371,0,06680964,0;0,1217923,0,1415288,0,01327267;0,1227775,0,2154116,0,03173132;0,1241147,0,2907511,0,04280084;0,1227068,0,3667593,0,04739731;0,1129368,0,4422863,0,04662578;0,1024003,0,5175977,0,04243885;0,08979193,0,5927056,0,04286509;0,07937015,0,6680616,0,0392295;0,06874336,0,7434676,0,04039734;0,05566343,0,8178251,0,03038554;0,1,0,001426944;0,1,0,001426944;0,1,0,001426944;0,1,0,001426944;0,1,0,001426944;Lightning
0,01372002,0,0436815,0,156867;0,03351732,0,01006339,0,09492747;0,03801161,0,0,02255941;0,07830046,0,05680218,0;0,106491,0,1192187,0,02584729;0,1177993,0,1814795,0,06264846;0,1232972,0,2470584,0,09470757;0,125585,0,3172577,0,1153335;0,119888,0,3899744,0,1215331;0,1057852,0,461707,0,1177723;0,08792761,0,5324195,0,1114908;0,07163528,0,6034715,0,1047986;0,05868687,0,6754314,0,1012312;0,04912645,0,7476225,0,09377207;0,02903542,0,817102,0,08247857;0,1,0,05702168;0,1,0,05702168;0,1,0,05702168;0,1,0,05702168;0,1,0,05702168;Lightning
0,0,06576122,0,1731547;0,02236809,0,02321311,0,1263003;0,02988667,0,0,06376527;0,03264618,0,02079388,0;0,05303369,0,08440144,0,006666088;0,06338919,0,1465426,0,02984469;0,06957266,0,2097553,0,0515688;0,07292428,0,2737513,0,07155076;0,07948946,0,3392905,0,0844937;0,07832546,0,4063655,0,08685852;0,0697854,0,4726505,0,08058289;0,05636273,0,5377564,0,07125233;0,0430098,0,6032364,0,06492127;0,03251213,0,6692601,0,05886448;0,02206084,0,7355505,0,057326;0,02128456,0,8025983,0,05416331;0,01905407,1,0,04678048;0,01905407,1,0,04678048;0,01905407,1,0,04678048;0,01905407,1,0,04678048;Lightning
0,006542814,0,1924914,0,2295696;0,0,1157016,0,210006;0,01639,0,05139787,0,1662038;0,01338838,0,009883072,0,09845624;0,017586,0,0,01967215;0,03847129,0,07415549,0;0,04623934,0,1516645,0,01594492;0,04941031,0,227369,0,0400488;0,05177961,0,3041856,0,06044037;0,05197745,0,3831103,0,07008777;0,04477722,0,4622894,0,06905483;0,03417099,0,5407287,0,06150475;0,02339325,0,6194336,0,05809846;0,01465685,0,6984391,0,05608907;0,01620249,0,7778749,0,05296111;0,009313131,1,0,03810544;0,009313131,1,0,03810544;0,009313131,1,0,03810544;0,009313131,1,0,03810544;0,009313131,1,0,03810544;Lightning
0,01872108,0,6322804,0,2215571;0,02330198,0,5209449,0,2468325;0,02272381,0,4081415,0,2650115;0,02535919,0,2939393,0,262493;0,02699876,0,1813132,0,2433069;0,03312493,0,07780451,0,1953086;0,04700201,0,0,11279;0,06426176,0,005993963,0;0,06832092,0,1189909,0,01645127;0,07394114,0,2299728,0,04303788;0,08030252,0,3427462,0,0602751;0,07417169,0,4568174,0,05791257;0,06086763,0,5697853,0,04711033;0,04518543,0,682856,0,04215973;0,03052904,0,7960858,0,04659;0,03907916,0,908507,0,02804863;0,1,0,00743347;0,1,0,00743347;0,1,0,00743347;0,1,0,00743347;Lightning
0,0,178925,0,2278349;0,02191704,0,1043655,0,2104033;0,03558097,0,03807917,0,1684181;0,04401229,0,0008364102,0,09852368;0,07265793,0,0,02421307;0,09829979,0,07141123,0;0,112439,0,1478845,0,01718324;0,1164385,0,2215899,0,04709741;0,1257419,0,2949372,0,07671072;0,1336058,0,3705816,0,100363;0,1301921,0,4497076,0,1087751;0,1160146,0,5279333,0,1039713;0,09957422,0,6053697,0,09521621;0,08847895,0,6842047,0,09291663;0,0765563,0,7628937,0,09595635;0,07722854,0,8425129,0,09404074;0,05918248,1,0,09815022;0,05918248,1,0,09815022;0,05918248,1,0,09815022;0,05918248,1,0,09815022;Lightning
0,0,1873666,0,2431086;0,01826372,0,1108123,0,2322887;0,02637433,0,04247395,0,1925988;0,04915666,0,0,1294472;0,06582973,0,03938572,0,06249969;0,07372981,0,1180248,0,07054245;0,07817881,0,1965981,0,08138791;0,08400651,0,2751783,0,09150665;0,08394863,0,354614,0,09258877;0,08259261,0,4337133,0,08533291;0,07826094,0,5120909,0,0731103;0,07103302,0,5905716,0,06312436;0,06660637,0,6694341,0,05462031;0,06136248,0,7483196,0,04682389;0,0699677,0,8257547,0,03130168;0,05836735,0,9030468,0,01706954;0,06141809,1,0;0,06141809,1,0;0,06141809,1,0;0,06141809,1,0;Lightning
