0,07692389,0,2927944,0;0,04952695,0,2925867,0,195616;0,04550573,0,294937,0,3930864;0,05009733,0,2917753,0,5905331;0,07812939,0,2893797,0,7860445;0,1775642,0,2835574,0,9566172;0,0,2883606,0,870222;0,1381107,0,4253069,0,9046805;0,2654518,0,5755891,0,889991;0,4456063,0,6564839,0,894071;0,6409422,0,6276659,0,8995132;0,7801172,0,4926766,0,9372549;0,8186069,0,3018408,0,9706687;0,7425631,0,1211145,0,9945765;0,5858759,0,000964759,1;0,3889581,0,0,9845501;0,2390078,0,1230691,0,9473329;0,1991262,0,3096198,0,8961022;0,2397526,0,3405063,0,8985213;0,2397526,0,3405063,0,8985213;Time
0,04671416,0,2159828,0;0,01376248,0,2186266,0,1512014;0,0,2344002,0,3045522;0,0003293527,0,2429096,0,4590907;0,007524571,0,243144,0,6136961;0,02594028,0,2315205,0,7669293;0,08670066,0,2051391,0,9068109;0,1829006,0,3135624,0,9610754;0,2020574,0,4510892,0,8927083;0,3253659,0,5428343,0,8744727;0,4782954,0,5357099,0,8971989;0,6028497,0,4486468,0,92654;0,6401839,0,3026876,0,9619901;0,6129681,0,152859,0,9896551;0,5128562,0,03527826,1;0,3626954,0,0,9872783;0,2221188,0,05864483,0,9598253;0,1517627,0,1907192,0,9203153;0,1205688,0,243747,0,9003321;0,1205688,0,243747,0,9003321;Time
0,07700432,0,2286221,0;0,03755842,0,2358611,0,1590824;0,01746209,0,2471204,0,3215169;0,03011319,0,2613181,0,4844708;0,05473166,0,2665418,0,6465889;0,09416048,0,253865,0,8053347;0,07967253,0,3258197,0,9520597;0,1592218,0,4533592,0,8863238;0,3007577,0,5362613,0,8830949;0,4640585,0,5314824,0,8981137;0,582061,0,4229875,0,9330409;0,6367215,0,2730823,0,9712019;0,588016,0,1183702,0,9958506;0,4589027,0,0172361,1;0,2967904,0,0,9816122;0,1474959,0,05662537,0,943925;0,04051647,0,1705161,0,8939263;0,0,2892142,0,8548574;0,0,2892142,0,8548574;0,0,2892142,0,8548574;Time
0,0,2595549,0;0,02280241,0,2865961,0,1744636;0,04222256,0,3103445,0,3498136;0,06186427,0,3307235,0,5255623;0,07517167,0,3443862,0,7025509;0,1277627,0,3211914,0,8710292;0,02491922,0,388113,1;0,105202,0,5094517,0,8974315;0,2365269,0,6233099,0,858976;0,4143254,0,6319837,0,857883;0,5764085,0,5585556,0,8629912;0,6726409,0,4116249,0,8919641;0,7098235,0,2405511,0,9242125;0,6305872,0,08570469,0,9620665;0,4757037,0,0,9808954;0,2979126,0,00674345,0,9751017;0,1586751,0,1153465,0,9525841;0,1092393,0,2822744,0,9154365;0,09831967,0,3461366,0,9004208;0,09831967,0,3461366,0,9004208;Time
0,009180546,0,2931854,0;0,04166853,0,3248103,0,1693767;0,0340906,0,3214143,0,3445198;0,05648215,0,3332863,0,5180183;0,07436594,0,3402677,0,692304;0,1216005,0,3110274,0,8586109;0,04610607,0,2399375,1;0,06954457,0,3742241,0,8897194;0,1383319,0,5221422,0,8254339;0,2867015,0,6070184,0,7863631;0,4570579,0,5655444,0,7847283;0,5695041,0,4340263,0,8130639;0,6041846,0,2646403,0,8422136;0,5200408,0,1131611,0,8690075;0,3722529,0,01930794,0,8787234;0,1980892,0,0,8725375;0,05515357,0,09931834,0,8513398;0,0,2622744,0,8174656;0,01229491,0,3374956,0,7818184;0,01229491,0,3374956,0,7818184;Time
0,0,2763232,0;0,002280518,0,2916721,0,1638229;0,01412918,0,2973357,0,3278542;0,03087521,0,3028526,0,4914632;0,0513631,0,308387,0,6546453;0,07169797,0,2887479,0,8167549;0,031652,0,2907475,0,9763515;0,0830051,0,4437184,0,9440789;0,2117073,0,5405191,0,9102539;0,3756475,0,5446671,0,8966467;0,4999956,0,4372988,0,9060444;0,5701762,0,2913036,0,9350069;0,5429869,0,1325043,0,9685073;0,4327593,0,01259797,0,9919819;0,268882,0,1;0,134991,0,09498414,0,9886001;0,0869833,0,2496877,0,9596039;0,09553964,0,3172817,0,9307106;0,09553964,0,3172817,0,9307106;0,09553964,0,3172817,0,9307106;Time
0,0,1733669,0;0,002867354,0,187757,0,1411334;0,01062233,0,1955369,0,2826017;0,01753539,0,19579,0,4243271;0,03525915,0,199891,0,5650502;0,05253373,0,2033683,0,705846;0,08359945,0,1888393,0,8435332;0,09694812,0,1826573,0,9846627;0,09587216,0,324221,0,9942823;0,1559271,0,4376215,0,9337208;0,282332,0,4993319,0,9150775;0,4172921,0,4555235,0,9158035;0,5015625,0,343481,0,9376874;0,5107766,0,204874,0,9666213;0,4545293,0,07681531,0,9905195;0,335603,0,1;0,2017653,0,04386123,0,9827492;0,1239689,0,08532075,0,9668965;0,1239689,0,08532075,0,9668965;0,1239689,0,08532075,0,9668965;Time
0,0,1588902,0;0,02106122,0,1654741,0,1727288;0,0503935,0,1628405,0,3443529;0,09232917,0,1934525,0,510565;0,1150204,0,2161571,0,6817133;0,1381654,0,2039039,0,8538653;0,2152372,0,148888,1;0,1430418,0,2775712,0,9075308;0,2086294,0,4388159,0,9029985;0,2376659,0,5008944,0,7429195;0,3934751,0,5275027,0,8159786;0,5633509,0,4892406,0,8166064;0,6606093,0,3467697,0,8403752;0,6881226,0,1767421,0,8659834;0,5853453,0,03964866,0,897037;0,4162053,0,0,9089456;0,2535121,0,06161308,0,9014041;0,175477,0,2333376,0,8666258;0,175477,0,2333376,0,8666258;0,175477,0,2333376,0,8666258;Time
0,0,4866436,0;0,07276654,0,466244,0,1965526;0,0294342,0,4622594,0,4025877;0,07898328,0,5150745,0,6003237;0,07517725,0,5616463,0,8056542;0,1447945,0,5200871,1;0,1413826,0,3390228,0,892538;0,1433569,0,5495734,0,8954615;0,2143631,0,7414657,0,8456672;0,3966674,0,8407431,0,8102674;0,6018463,0,7946009,0,7994718;0,7384021,0,634894,0,8132654;0,7725787,0,4289559,0,8409335;0,7424271,0,2218948,0,8646117;0,6077472,0,06060858,0,8784719;0,4063892,0,0,8896792;0,2181419,0,09436934,0,8908495;0,1098126,0,2743733,0,876449;0,0741307,0,4780324,0,8365265;0,1131702,0,543839,0,8308271;Time
0,0,3200816,0;0,03708796,0,346599,0,1996906;0,06199433,0,3502017,0,402968;0,07806394,0,3530008,0,6071466;0,0960274,0,3594353,0,8110852;0,1691068,0,3290118,1;0,0567033,0,4694555,0,9020408;0,2033229,0,6116146,0,9178035;0,3517094,0,7377586,0,8543673;0,5550386,0,7166675,0,84143;0,7013096,0,5745218,0,8602552;0,7712156,0,384686,0,8923565;0,7546417,0,1821528,0,9180591;0,6098717,0,03897883,0,9403723;0,4097106,0,0,9596384;0,2193797,0,07555063,0,9642491;0,1127076,0,2476277,0,9331751;0,1214507,0,4490701,0,8971263;0,1330926,0,3517956,0,9205447;0,1330926,0,3517956,0,9205447;Time
0,0,4135393,0;0,07084324,0,4314882,0,1903738;0,05404906,0,429771,0,3935932;0,09313741,0,4401363,0,5934626;0,1120712,0,4353636,0,796445;0,1007418,0,4398458,1;0,1418276,0,6247492,0,9244631;0,2588102,0,781094,0,8656887;0,4617324,0,8001853,0,8592685;0,6219432,0,6768333,0,8857246;0,7229117,0,5027013,0,9183823;0,7399207,0,3010226,0,9432715;0,6535855,0,1169003,0,9583802;0,4867523,0,0,9675528;0,284189,0,02347246,0,967045;0,1506772,0,1770675,0,9541504;0,09453863,0,3697768,0,9181693;0,07458154,0,5048274,0,8784762;0,07458154,0,5048274,0,8784762;0,07458154,0,5048274,0,8784762;Time
